Record Info,Last Modified User,Last Modified Date,ID,Member Name,Primary Domain,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Short Title,Title,Application Summary,Grant Purpose,Area,Principal Investigator,Co-Investigators,Grant and/or Account #,Administered By,Funding Source,Project,Currency,Received Amount,Total Amount,Member Share,Monetary,Rpt,Hours Per Week,Personnel Paid,Rnw,Education Grant,Duplicate Reported,Other Details (doesn't print),Year
,"Turner, Rosanna",5/8/2014 2:22:44 PM,14186,"Gula, Lorne",Medicine,2011/06,present,Clinical Trials,Funded,False,True,Co-Investigator,ALSYNC,ALternate Site Cardiac ReSYNChronization,,Clinical Trial,Research,Mireille van Ginneken,"Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes",HSREB #100330,Lawson,"Medtronic, Inc",,,,"$1,368,015.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/8/2014 12:23:22 PM,14187,"Leong-Sit, Peter",Medicine,2011/06,present,Clinical Trials,Funded,False,True,Co-Investigator,ALSYNC,ALternate Site Cardiac ReSYNChronization,,Clinical Trial,Research,Mireille van Ginneken,"Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes",HSREB #100330,Lawson,"Medtronic, Inc",,,,"$43,865,367.00",,,0,,,0,False,False,,
,"Dalgleish, Tracy",10/3/2013 3:14:27 PM,14189,"Spaic, Tamara",Medicine,2014,,Grants,Funded,False,False,Co-Investigator,FIAsp,Efficacy and Safety of FIAsp compared to insulin aspart both in Combination with insulin detemir in Adults with Type 1 Diabetes,,Clinical Trial,Research,Dr. Irene Hramiak,,,,NovoNordisk,,CAD = Canadian dollar,,"$26,196,464.00",,,0,,,0,False,False,,
,"Adams, Paul",10/4/2013 8:52:39 AM,14190,"Adams, Paul",Medicine,2014/07,2017/06,Grants,Applied,False,False,Co-Principal Investigator,,Genetic modifiers of iron status in hemochromatosis HFE C282Y homozygotes,Letter of intent approved by NIH October 2013,Operating,Research,Christine McLaren,"McLaren C, McLaren G, Barton J, Emond M, Gurrin L, Nickerson D, Parker C, Phatak P, Powell L, Subramanian L",,,NIH,,USD = United States dollar,,"$74,875,311.00",,,0,,,0,False,False,,
,"Adams, Paul",10/3/2013 4:52:16 PM,14191,"Adams, Paul",Medicine,2011/07,2012/06,Grants,Applied,False,False,Co-Principal Investigator,,Function and role in virulence of novel proteins from Helicobacter pylori.,,Operating,Research,,Creuzenet C,,,CIHR,,CAD = Canadian dollar,,"$67,723,323.00",,,0,,,0,False,False,,
,"Simon, Ericka",9/14/2015 11:23:55 AM,14226,"Hegele, Robert",Medicine,2013/01,2017/01,Grants,Funded,True,False,Co-Principal Investigator,,Personalized medicine strategies for molecular diagnostics and targeted therapeutics of cardiovascular diseases.,,Operating,Research,Jean-Claude Tardif,"Marie-Pierre Dubé, Robert A. Hegele",,,Genome Canada,,CAD = Canadian dollar,,"$66,477,203.00","$750,000.00",,0,,,0,False,False,,
,"Yamashita, Cory",3/19/2014 10:08:39 AM,14230,"Yamashita, Cory",Medicine,2014/06,2015/05,Grants,Funded,True,False,Principal Investigator,,Antimicrobial Peptide Fortified Surfactant for the Treatment of Cystic Fibrosis,,Operating,Research,Dr. Cory Yamashita,"Dr. Veldhuizen, Dr. Lewis, Dr. Delport, Dr. Haagsman",,* UWO,Physicians' Services Incorporated Foundation,,CAD = Canadian dollar,,"$28,972,646.00","$69,500.00",,0,,,0,False,False,,
,"Ede, Cathy",2/13/2015 12:22:34 PM,14232,"Lewis, James",Medicine,2014/05,2016/04,Grants,Funded,True,False,Co-Applicant,,Antimicrobial peptide fortified surfactant for the treatment of cystic fibrosis,,Operating,Research,Cory Yamashita,"Jim Lewis, Ruud Veldhuizen",,,PSI Foundation,Health Research Grant,CAD = Canadian dollar,,"$50,716,891.00",,,0,,,0,False,False,,
,"Rohekar, Sherry",2/6/2015 3:13:34 PM,14246,"Rohekar, Sherry",Medicine,2013/02,2013/12,Grants,Funded,True,False,Principal Investigator,,CRA/SPARCC Spondyloarthritis Guidelines,,Operating,Research,Sherry Rohekar,,,,SPARCC,,,,"$29,369,464.00",,,0,,,0,False,False,,
,"Collier, Mary",4/16/2015 1:33:24 PM,14267,"Kostuk, William",Medicine,2005/04,2015/06,Grants,Funded,False,True,Principal Site Investigator,IMPROVE-IT,"Multicentre, double-blind, randomized study to establish the clinical benefit and safety of vytorin (ezetimibe/simvastatn tablet) vs simvastatn monotherapy in high-risk subjects presenting with acute coronary syndrome (IMPROVE-IT).",,Clinical Trial,Research,Dr. William J. Kostuk,None,LHR73655,,Schering Plough Research Institute,Comparing vytorin and simvastatin,USD = United States dollar,,"$1,711,388.00","$63,629.00",,0,,,0,False,False,,
,"Martin, Claudio",10/29/2015 10:50:44 AM,14281,"Martin, Claudio",Medicine,2013/10,2016/09,Grants,Funded,True,False,Principal Investigator,TERMS,Targeted Exercise Intervention to Reduce Morbidity and Mortality in Sepsis,,Clinical Trial,Research,Claudio Martin,"Chris Ellis, Gedas Cepinskas, Rob Hammond, Tina Mele, Michael Sharpe, Keith St Lawrence, Daniel Goldman, Doug Fraser, Kevin Shoemaker",,,Schulich School of Medicine & Dentistry,Collaborative Research Seed Grants,CAD = Canadian dollar,,"$11,311,440.00",,,0,,,0,False,False,,
,"Simon, Ericka",11/11/2013 1:37:43 PM,14300,"Hegele, Robert",Medicine,2007/04,2014/03,Grants,Funded,True,False,Principal Investigator,,"Canada Research Chair in Human Genetics, Tier 1 (Renewal) (for 7 years)",,Operating,Research,Robert A. Hegele,,,,Canadian Institutes of Health Research (CIHR),,CAD = Canadian dollar,,"$66,542,732.00",,,0,,,0,False,False,,
,"McLellan, Lesley",11/12/2013 3:02:19 PM,14304,"Feagan, Brian",Medicine,2013/09,2015/09,Clinical Trials,Funded,False,True,Co-Investigator,RP1204,A Study to Evaluate the Pharmacokinetics of Adalimumab in Combination with Methotrexate for the Treatment of Patients with Ulcerative Colitis,,Clinical Trial,Research,Dr. Barnett,,,,Abbvie,Investigator Initiated,,,"$74,882,651.00",,,0,,,0,False,False,,
,"Nagle, Michele",9/27/2015 2:39:26 PM,14306,"Khanna, Reena",Medicine,2013/04,2015/07,Clinical Trials,Funded,False,True,Co-Investigator,CCX114643,"A Randomised, Double-blind, Active Treatment Study to Induce Clinical Response and/or Remission with GSK1605786A in Subjects with Moderately-to-Severely Active Crohn’s Disease",,Clinical Trial,Research,Brian Feagan,,,External,GlaxoSmithKline,,CAD = Canadian dollar,,"$27,045,570.00",,Cash,0,,,0,False,False,,
,"Nagle, Michele",9/27/2015 2:42:03 PM,14307,"Khanna, Reena",Medicine,2013/04,2015/07,Clinical Trials,Funded,False,True,Co-Investigator,MEDI2070,A Phase 2a Study to evaluate the Efficacy and Safety of MEDI2070 in Subjects with Moderate to Severe Crohn's Disease Who Have Failed or are Intolerant to Anti-tumor Necrosis Factor-alpha,,Clinical Trial,Research,Brian Feagan,,,External,Astra Zeneca Inc.,,CAD = Canadian dollar,,"$20,659,632.00",,Cash,0,,,0,False,False,,
,"Nagle, Michele",9/27/2015 2:34:24 PM,14308,"Khanna, Reena",Medicine,2013/07,2015/07,Clinical Trials,Funded,False,True,Co-Investigator,SAR339658,"A randomized, double-blind, placebo-controlled, multicenter study evaluating efficacy and safety of SAR339658 in patients with active moderate to severe Ulcerative Colitis (UC)",,Clinical Trial,Research,Brian Feagan,,,External,Sanofi/Aventis,,CAD = Canadian dollar,,"$6,942,505.00",,Cash,0,,,0,False,False,,
,"Nagle, Michele",9/27/2015 2:45:49 PM,14309,"Khanna, Reena",Medicine,2013/04,2015/04,Clinical Trials,Funded,False,True,Co-Investigator,Turandot,"A Double-Blind, Randomized, Placebo-Controlled, Parallel, Dose-Ranging Study To Evaluate The Efficacy And Safety Of PF-00547659 In Subjects With Moderate To Severe Ulcerative Colitis (Turandot)",,Clinical Trial,Research,Brian Feagan,,,External,Pfizer Canada Inc.,,CAD = Canadian dollar,,"$40,368,015.00",,Cash,0,,,0,False,False,,
,"Nagle, Michele",9/27/2015 3:08:34 PM,14310,"Khanna, Reena",Medicine,2011/07,2012/06,Clinical Trials,Funded,False,True,Co-Investigator,Turandot II,A Multicenter Open-Label Extension Study To Assess Long-Term Safety Of PF-00547659 In Subjects With Ulcerative Colitis (Turandot II),,Clinical Trial,Research,Brian Feagan,,,External,Pfizer Canada Inc.,,CAD = Canadian dollar,,"$1,086,620.00",,Cash,0,,,0,False,False,,
,"Nagle, Michele",10/9/2015 11:33:44 AM,14311,"Khanna, Reena",Medicine,2013/07,2015/07,Clinical Trials,Funded,False,True,Principal Investigator,TP05,"A Randomized, Active-Controlled, Double-Blind, and Open Label Extension Study to Evaluate the Efficacy, Long-term Safety and Tolerability of TP05 3.2g/day for the Treatment of Active Ulcerative Colitis",,Clinical Trial,Research,"Khanna, R.",,,External,Tillott's,,CAD = Canadian dollar,,"$9,609,441.00",,Cash,0,,,0,False,False,,
,"Nagle, Michele",9/27/2015 2:51:35 PM,14312,"Khanna, Reena",Medicine,2012/11,2014/11,Clinical Trials,Funded,False,True,Co-Investigator,AMG181,"A randomized, double-blind, multiple dose placebo controlled study to evaluate the safety, tolerability and efficacy of AMG 181 in subjects with moderate to severe ulcerative colitis",,Clinical Trial,Research,Brian Feagan,,,External,"Amgen Canada Inc (Mississauga, ON)",,CAD = Canadian dollar,,"$24,209,561.00",,Cash,0,,,0,False,False,,
,"Nagle, Michele",9/27/2015 2:53:08 PM,14313,"Khanna, Reena",Medicine,2012/11,2014/11,Clinical Trials,Funded,False,True,Co-Investigator,AMG 181 CD,"A Randomized, Double-blind, Placebo-controlled Study to Evaluate the Safety, Tolerability, and Efficacy of AMG 181 in Subjects with Moderate to Severe Crohn’s Disease",,Clinical Trial,Research,Brian Feagan,,,External,"Amgen Canada Inc (Mississauga, ON)",,CAD = Canadian dollar,,"$73,723,866.00",,Cash,0,,,0,False,False,,
,"Nagle, Michele",9/27/2015 2:55:27 PM,14314,"Khanna, Reena",Medicine,2012/11,2014/11,Clinical Trials,Funded,False,True,Co-Investigator,OCTAVE Induction,"• OCTAVE A multicenter, randomized, double-blind, placebo-controlled, parallel-group study of oral CP-690, 550 as an induction, therapy in subjects with moderate to severe ulcerative colitis",,Clinical Trial,Research,Brian Feagan,,,External,Pfizer Canada Inc.,,CAD = Canadian dollar,,"$43,442,747.00",,Cash,0,,,0,False,False,,
,"Nagle, Michele",9/27/2015 2:58:59 PM,14315,"Khanna, Reena",Medicine,2012/11,2014/11,Clinical Trials,Funded,False,True,Co-Investigator,OCTAVE Maintenance,"• OCTAVE A multicenter, randomized, double-blind, placebo-controlled, parallel-group study of oral CP-690, 550 as a maintenance therapy in subjects with moderate to severe ulcerative colitis",,Clinical Trial,Research,Brian Feagan,,,External,Pfizer Canada Inc.,,CAD = Canadian dollar,,"$7,140,988.00",,Cash,0,,,0,False,False,,
,"Nagle, Michele",9/27/2015 3:02:29 PM,14316,"Khanna, Reena",Medicine,2012/11,2014/11,Clinical Trials,Funded,False,True,Co-Investigator,OCTAVE Open Label,"OCTAVE A multicenter, randomized, double-blind, placebo-controlled, parallel-group study of oral CP-690, 550 as an open-label therapy in subjects with moderate to severe ulcerative colitis",,Clinical Trial,Research,Brian Feagan,,,External,Pfizer Canada Inc.,,CAD = Canadian dollar,,"$12,020,101.00",,Cash,0,,,0,False,False,,
,"Nagle, Michele",9/27/2015 2:50:10 PM,14317,"Khanna, Reena",Medicine,2013/01,2015/01,Clinical Trials,Funded,False,True,Co-Investigator,RPC1063,"RPC01-202 - A Phase 2, Multi-Center, Randomized, Double-Blind, Placebo-Controlled Parallel-Group Study To Evaluate The Clinical Efficacy And Safety Of Induction Therapy With Rpc1063 In Patients With Moderately To Severely Active Ulcerative Colitis",,Clinical Trial,Research,Brian Feagan,,,External,Receptos,,CAD = Canadian dollar,,"$19,158,245.00",,Cash,0,,,0,False,False,,
,"van Uum, Stanislaus",11/13/2013 10:26:47 AM,14323,"van Uum, Stanislaus",Medicine,2012/10,2014/10,Grants,Funded,True,True,Co-Applicant,TMIndfull ness Based stress reeuditon in diabetic neuropathy,"The Effect of an Inter-Disciplinary Program, Including Mindfulness Based Stress Reduction, on Psychosocial Function, Pain and Metabolism in Patients with Painful Diabetic Peripheral Neuropathy.",,Operating,Research,JHOward Nathan,"Samantha Lynn Co-Investigators: CHAITON, Michael Oliver ; KATES, Nick ; KOREN, Gideon ; LOBO, Daniela Sabbatini Silva ; MENZIES, Peter Michael ; TYNDALE, Rachel Fynvola ; VAN UUM, Stanislaus ; VERJEE, Zulfikarali",,,Pfizer Canada Inc.,,CAD = Canadian dollar,,"$27,591,198.00","$8,000.00",Cash,0,,,0,False,False,,
,"McCallum, Andrea",9/24/2015 10:54:17 AM,14325,"Skanes, Allan",Medicine,2011/12,2016/05,Clinical Trials,Funded,False,True,Principal Applicant,DAPPAR-AF,Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation,,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee",HSREB #100733,,Boehringer Ingelheim Canada Ltd.,,,,"$21,886,329.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/8/2014 1:45:14 PM,14326,"Gula, Lorne",Medicine,2011/12,present,Clinical Trials,Funded,False,True,Co-Investigator,DAPPAR-AF,Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation,,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee",HSREB #100733,Lawson,Boehringer Ingelheim Canada Ltd.,,,,"$19,154,807.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/21/2014 10:47:43 AM,14327,"Klein, George",Medicine,2011/12,present,Clinical Trials,Funded,False,True,Co-Investigator,DAPPAR-AF,Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation,,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee",HSREB #100733,Lawson,Boehringer Ingelheim Canada Ltd.,,,,"$11,737,463.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/8/2014 11:26:20 AM,14328,"Leong-Sit, Peter",Medicine,2011/12,present,Clinical Trials,Funded,False,True,Co-Investigator,DAPPAR-AF,Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation,,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee",HSREB #100733,Lawson,Boehringer Ingelheim Canada Ltd.,,,,"$5,360,183.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/8/2014 3:17:05 PM,14329,"Manlucu, Jaimie",Medicine,2011/12,present,Clinical Trials,Funded,False,True,Co-Investigator,DAPPAR-AF,Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation,,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee",HSREB #100733,Lawson,Boehringer Ingelheim Canada Ltd.,,,,"$11,856,336.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/27/2014 3:22:33 PM,14330,"Yee, Raymond",Medicine,2011/12,present,Clinical Trials,Funded,False,True,Co-Investigator,DAPPAR-AF,Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation,,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee",HSREB #100733,,Boehringer Ingelheim Canada Ltd.,,,,"$37,885,618.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/8/2014 12:49:30 PM,14331,"Gula, Lorne",Medicine,2009/12,present,Clinical Trials,Funded,True,False,Principal Investigator,CABLE Study,Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation,,Clinical Trial,Research,Lorne Gula,"George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee",HSREB #6574,Lawson,Lawson Health Research Institute and University of Western Ontario Academic Development Fund,,CAD = Canadian dollar,,"$35,359,201.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/21/2014 9:19:22 AM,14332,"Klein, George",Medicine,2009/12,present,Grants,Funded,True,False,Co-Investigator,CABLE Study,Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation,,Clinical Trial,Research,Lorne Gula,"George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee",HSREB #6574,Lawson,Lawson Health Research Institute,,CAD = Canadian dollar,,"$51,694,155.00",,,0,,,0,False,False,,
,"Leong-Sit, Peter",9/19/2014 9:31:13 AM,14333,"Leong-Sit, Peter",Medicine,2009/12,2014/07,Grants,Funded,True,False,Principal Applicant,CABLE Study,Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation,,Clinical Trial,Research,Lorne Gula,"George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee",HSREB #6574,Lawson,Lawson Health Research Institute,,CAD = Canadian dollar,,"$62,724,115.00",,,0,,,0,False,False,,
,"Turner, Rosanna",2/7/2014 12:37:57 PM,14334,"Manlucu, Jaimie",Medicine,2009/12,present,Clinical Trials,Funded,True,False,Co-Investigator,CABLE Study,Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation,,Clinical Trial,Research,Lorne Gula,"George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee",HSREB #6574,Lawson,Lawson Health Research Institute,,CAD = Canadian dollar,,"$57,120,684.00",,,0,,,0,False,False,,
,"Turner, Rosanna",2/7/2014 12:38:47 PM,14335,"Skanes, Allan",Medicine,2009/12,present,Clinical Trials,Funded,True,False,Co-Investigator,CABLE Study,Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation,,Clinical Trial,Research,Lorne Gula,"George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee",HSREB #6574,Lawson,Lawson Health Research Institute,,CAD = Canadian dollar,,"$14,316,199.00",,,0,,,0,False,False,,
,"Turner, Rosanna",2/7/2014 12:40:14 PM,14336,"Yee, Raymond",Medicine,2009/12,present,Clinical Trials,Funded,True,False,Co-Investigator,CABLE Study,Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation,,Clinical Trial,Research,Lorne Gula,"George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee",HSREB #6574,Lawson,Lawson Health Research Institute,,CAD = Canadian dollar,,"$47,716,359.00",,,0,,,0,False,False,,
